id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
3539045,21114611122001843000000000U9,ESCUELA PRIMARIA GRUPO DE LA AMISTAD,SECRETARIA DE EDUCACION PUBLICA FEDERAL,611122,Escuelas de educación primaria del sector público,11 a 30 personas,PRIVADA,BENITO JUAREZ,AVENIDA,MIGUEL HIDALGO,CALLE,CARRILLO PUERTO,AVENIDA,16 ORIENTE,2,,,,,,COLONIA,EN PORVENIR,,,,72330,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5343,28,,DIRECCIONAMISTAD@GMAIL.COM,,Fijo,19.0460792,-98.16288882,2010-07
3522992,21114611122000311000000000U8,ESCUELA PRIMARIA GUADALUPE VICTORIA,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,CEDROS,CALLE,NARDOS,PRIVADA,CEDRO,ANDADOR,NINGUNO,,SN,,,,,UNIDAD HABITACIONAL,LA VICTORIA,,,,72480,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5023,81,,,,Fijo,18.98954965,-98.25558104,2010-07
3513990,21114611122000331000000000U6,ESCUELA PRIMARIA HERMANOS SERDAN,,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,FRAY JUAN DE GRIJALVA,PRIVADA,FRAY JUAN BAUTISTA MOYA,PRIVADA,SEGUNDA FRAY JUAN DE GRIJALVA,CALLE,NINGUNO,3200,,,,,,COLONIA,TRES CRUCES,,,,72595,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2141,6,2229894819,HSERDAN3538@HOTMAIL.COM,,Fijo,18.99478361,-98.18913281,2010-07
3407546,21114611122003104000000000U4,ESCUELA PRIMARIA HERMANOS SERDAN,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE PUEBLA,611122,Escuelas de educación primaria del sector público,31 a 50 personas,AVENIDA,23 PONIENTE,CALLE,15 SUR,CALLE,13 SUR,AVENIDA,25 PONIENTE,1301,,,,,,COLONIA,VOLCANES,,,,72410,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,588,1,,ESC_HERMANOSSERDAN@HOTMAIL.COM,,Fijo,19.04088896,-98.21300831,2010-07
3515701,21114611122002483000000000U3,ESCUELA PRIMARIA HERMENEGILDO GALEANA,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,PRINCIPAL,PRIVADA,NINGUNO,OTRO(ESPECIFIQUE),ARROYO,PRIVADA,NINGUNO,,SN,,,1,,PUEBLO,SAN ANDRES AZUMIATLA,,,,72960,21,Puebla,114,Puebla,133,San Andrés Azumiatla                                                                                          ,5108,6,,,,Fijo,18.90159182,-98.25503653,2010-07
3255684,21114611122001143001000000U4,ESCUELA PRIMARIA HEROES DE LA REVOLUCION 21DPR0938N,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,PRIVADA,NINGUNO,BOULEVARD,NORTE,CALLE,35 NORTE,CIRCUITO,UNIDAD HABITACIONAL PROFESOR JORGE MURAD,,SN,,,,,COLONIA,JORGE MURAD,,,,72044,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,126,1,,21DPR0938N@SEPPUE.GOB.MX,,Fijo,19.0714438,-98.20923168,2010-07
3461963,21114611122001373000000000U7,ESCUELA PRIMARIA IGNACIO COMONFORD,SECRETARIA DE EDUCACION PUBLICA SEP,611122,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,33 PONIENTE,CALLE,21 SUR,CALLE,23 SUR,AVENIDA,SAN MIGUEL,2117,,,,,,COLONIA,GRANJAS ATOYAC,,,,72140,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2461,23,2222402024,ESCOMONFORTRT1@HOTMAIL.COM,,Fijo,19.03995475,-98.22170985,2010-07
3256424,21114611122003023000000000U6,ESCUELA PRIMARIA IGNACIO RAMIREZ,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,66 PONIENTE,OTRO(ESPECIFIQUE),BARRANCO,CALLE,5 NORTE,AVENIDA,68 PONIENTE,,SN,,,,,COLONIA,16 DE SEPTIEMBRE,,,,72230,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3510,33,2229454384,,,Fijo,19.0701359,-98.18631883,2010-07
8173383,21114611121001893001000000U6,ESCUELA PRIMARIA INDIGENA TLATOANI,,611122,Escuelas de educación primaria del sector público,11 a 30 personas,PRIVADA,20 DE NOVIEMBRE,CALLE,BARRANCO,AVENIDA,5 DE MAYO,PRIVADA,14 DE FEBRERO,,SN,,,,,COLONIA,SAN JOSE LOS CERRITOS,,,,72014,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5466,10,,,,Fijo,19.09907774,-98.18825166,2019-11
3441767,21114611122003235000000000U6,ESCUELA PRIMARIA INTERNADO NUMERO 16 JULIAN HINOJOSA,SECRETARIA DE EDUCACION PUBLICA FEDERAL,611122,Escuelas de educación primaria del sector público,51 a 100 personas,CALLE,16 NORTE,AVENIDA,18 ORIENTE,AVENIDA,20 ORIENTE,CALLE,18 NORTE,1804,,,,,,COLONIA,BARRIO DEL ALTO,,,,72290,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,431,37,2228905034,EDUCARCONEQUIDAD@GMAIL.COM,WWW.INTERNADOPRIMARIA.COM,Fijo,19.04674375,-98.184709,2010-07
8811136,21114611111007291111000000U8,ESCUELA PRIMARIA IRMA FUEN LABRADA,,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,AVENIDA,22 ORIENTE,CALLE,38 NORTE,CALLE,36 NORTE,CALLE,24 ORIENTE,3602,,,,,,COLONIA,ITURBIDE,,,,72270,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,446,36,,,,Fijo,19.04981176,-98.1717331,2019-11
3538998,21114611122001333000000000U1,ESCUELA PRIMARIA JORGE MURAD MACLUB,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE PUEBLA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,PROFESOR ALBERTO MIRANDA CASTRO,CALLE,VALLE DE TOLUCA,CALLE,MONTERREY,CALLE,PROFESOR ALBERTO MIRANDA CASTRO,,SN,,,,,CONJUNTO HABITACIONAL,SNTE,,,,72499,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2160,27,,JORGEMURADMACLUF@HOTMAIL.COM,,Fijo,18.96537699,-98.23873843,2010-07
3376546,21114611122003292000000000U7,ESCUELA PRIMARIA JORGE TREJO PEREZ TURNO VESPERTINO CON CLAVE 21EPR1592R,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE PUEBLA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,AVENIDA,AVENIDA DE LAS NACIONES,PRIVADA,ISLA MARGARITA,PRIVADA,COSTA RICA,AVENIDA,AVENIDA DE LAS NACIONES,716,,,,,,COLONIA,SAN RAMON,,,,72490,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5945,17,2227390387,JORGETEJOPEREZOFICIAL@HOTMAIL.COM,,Fijo,18.96005515,-98.25684355,2014-12
3259975,21114611122001473000000000U5,ESCUELA PRIMARIA JORGE WASHINGTON TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,AVENIDA 32 PONIENTE,CALLE,19 NORTE,CALLE,17 NORTE,CALLE,34 PONIENTE,,SN,,,,,COLONIA,JOSE MARIA MORELOS Y PAVON,,,,72260,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3493,1,2224695667,JOWASHINGTONMAT@HOTMAIL.COM,,Fijo,19.06371725,-98.20284164,2010-07
3254668,21114931610000623000000000U3,ESCUELA PRIMARIA JOSE CLOTILDE TORRES RAMOS,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,5 DE FEBRERO ORIENTE,CALLE,ALDAMA SUR,CALLE,JOSE MARIA MORELOS,CALLE,FRANCISCO JAVIER MINA ORIENTE,27,,,,,,COLONIA,SAN FELIPE HUEYOTLIPAN,,,,72030,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2565,1,2223240994,21EPR0518C@SEPUE.GOB.MX,,Fijo,19.0854275,-98.20857184,2010-07
3342295,21114611122003523000000000U5,ESCUELA PRIMARIA JOSE CLOTILDE TORRES RAMOS,SECRETARIA DE EDUCACION PUBLICA SEP,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,5 DE FEBRERO ORIENTE,CALLE,ALDAMA SUR,CALLE,JOSE MARIA MORELOS,CALLE,FRANCISCO JAVIER MINA ORIENTE,27,,,,,,COLONIA,SAN FELIPE HUEYOTLIPAN,,,,72030,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2565,1,2481568172,21EPR0243E@SEPUEB.GOB.MX,,Fijo,19.08539313,-98.20846955,2014-12
3277522,21114611122001163000000000U2,ESCUELA PRIMARIA JOSE LOPEZ PORTILLO,GOBIERNO DEL ESTADO SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,JOSE MARIA MORELOS,PRIVADA,NINGUNO,CALLE,JOSE MARIA MORELOS (RESURRECCION),CALLE,IGNACIO ZARAGOZA,37,,,,,,LOCALIDAD,LA RESURRECCION,,,,72227,21,Puebla,114,Puebla,190,La Resurrección                                                                                               ,1016,16,,21EPR0086E@SEPPUE.GOB.MX,,Fijo,19.10062214,-98.13130941,2010-07
3274243,21114611122002913002000000U9,ESCUELA PRIMARIA JOSE MARIA ARTEAGA,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE PUEBLA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,8 ORIENTE,CALLE,4 NORTE,CALLE,NINGUNO,AVENIDA,10 ORIENTE,414,,,,,,COLONIA,CENTRO,,,,72000,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3629,4,2222464827,PRIM.ARTEAGA@GMAIL.COM,,Fijo,19.04536998,-98.19255683,2010-07
11612813,21114611122004112000000000U6,ESCUELA PRIMARIA JOSE MARIA VELAZCO,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,CALLE,MARTIRES 6 DE JUNIO,AVENIDA,LIBERTADORES,CALLE,NINGUNO,CALLE,EDGARDO AMILCAR CAMPOS,,SN,,,,,COLONIA,PRIMERO DE MAYO,,,,72260,21,Puebla,114,Puebla,478,Primero de Mayo                                                                                               ,37,38,,,,Fijo,19.07847453,-98.09831414,2024-11
3539089,21114611162000403011000000U9,ESCUELA PRIMARIA JOSE MARIANO JIMENEZ,SECRETARIA DE EDUCACION PUBLICA SEP,611122,Escuelas de educación primaria del sector público,11 a 30 personas,PROLONGACION,PROLONGACION DE LA 40 SUR,PROLONGACION,PROLONGACION DE LA 40 SUR,PROLONGACION,PROLONGACION DE LA 38 SUR,PROLONGACION,PROLONGACION DE LA 38 SUR,1,,,,,,COLONIA,LA MARGARITA,,,,72560,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,4754,2,,JIMENEZPRI@GMAIL.COM,,Fijo,19.01069036,-98.18525987,2010-07
3277523,21114611122001443000000000U8,ESCUELA PRIMARIA JOSE VASCONCELOS,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,JOSE MARIA MORELOS,PRIVADA,NINGUNO,CALLE,JOSE MARIA MORELOS (RESURRECCION),CALLE,IGNACIO ZARAGOZA,37,,,,0,SN,LOCALIDAD,LA RESURRECCION,,,,72227,21,Puebla,114,Puebla,190,La Resurrección                                                                                               ,1016,16,,JOSE.VASCONCELOS.075@GMAIL.COM,,Fijo,19.10062983,-98.13128973,2010-07
10850395,21114611122004092000000000U0,ESCUELA PRIMARIA JOSE VASCONCELOS CALDERON,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,CALLE,ARTICULO 31,CALLE,CAMINO A BALCONES,CALLE,NICOLAS GUILLEN,AVENIDA,MARIO BENEDETTI,,SN,,,,,COLONIA,BALCONES DEL SUR,,,,72446,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,6074,13,,,,Fijo,18.9535496,-98.23445789,2024-11
3513380,21114611122001573001000000U2,ESCUELA PRIMARIA JOSEFA ORTIZ DE DOMINGUEZ,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE PUEBLA,611122,Escuelas de educación primaria del sector público,31 a 50 personas,CALLE,VICENTE GUERRERO,CALLE,7 ORIENTE,CALLE,9 ORIENTE,CALLE,2 SUR,702,,,,,,BARRIO,SAN MIGUEL,,,,72595,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2688,20,2222813871,PRIM.JOSEFAODD@HOTMAIL.COM,,Fijo,18.96606517,-98.18538196,2010-07
3258490,21114611122000762002000000U2,ESCUELA PRIMARIA JOSEFA ORTIZ DE DOMINGUEZ,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,CALLEJON,18 PONIENTE,AVENIDA,18 PONIENTE,AVENIDA,20 PONIENTE,CALLE,5 DE MAYO,1804,,,,,,COLONIA,CENTRO,,,,72000,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5184,25,2224174504,JOSE.RAM.DIAZ@SEP.GOB.MX,,Fijo,19.05207765,-98.19471312,2010-07
3523083,21114931810000343001000000U4,ESCUELA PRIMARIA JOSEFA ORTIZ DE DOMINGUEZ,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE PUEBLA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,RICARDO FLORES MAGON,CALLE,MIGUEL HIDALGO,CALLE,HERMANOS SERDAN,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,,SN,,,,,COLONIA,GUADALUPE HIDALGO,,,,72490,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1961,13,,,,Fijo,18.97898751,-98.2484631,2011-03
3251076,21114611122003053000000000U3,ESCUELA PRIMARIA JOSEFA ORTIZ DE DOMINGUEZ TURNO VESPERTINO,GOBIERNO DEL ESTADO,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,BENITO JUAREZ,CALLE,MIGUEL HIDALGO,CALLE,PINO SUAREZ,CALLE,GUADALUPE VICTORIA,,SN,,,,SN,COLONIA,BENITO JUAREZ,,,,72014,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,4345,9,,21DPR3693D@SEPPUE.GOB.MX,,Fijo,19.1021183,-98.19743301,2010-07
3374476,21114611122003553000000000U2,ESCUELA PRIMARIA JUAN DE SALMERON TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CIRCUITO,SAN BARTOLO NORTE B,CIRCUITO,SAN BARTOLO ORIENTE A,CIRCUITO,SAN BARTOLO ORIENTE B,CIRCUITO,SAN BARTOLO PONIENTE B,712,,,,,,UNIDAD HABITACIONAL,SAN BARTOLO,,,,72470,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,410A,14,,,,Fijo,18.99225177,-98.2403892,2010-07
3470896,21114611122002263000000000U9,ESCUELA PRIMARIA JUSTO SIERRA,SECRETARIA DE EDUCACION PUBLICA FEDERAL,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,ROBLE,CALLE,AVENIDA FRAMBOYAN,AVENIDA,NOGAL,CALLE,DURAZNO,,SN,,,,,COLONIA,LOMA BONITA CALERAS,,,,72100,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,4839,44,2221705581,21DPR0699@SEPPUE.GOB.MX,,Fijo,19.10665487,-98.21897654,2010-07
3515418,21114611122003501001000000U1,ESCUELA PRIMARIA JUSTO SIERRA,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,PROLONGACION,PROLONGACION DE LA 11 SUR,CALLE,DIANA LAURA RIOJAS DE COLOSIO,OTRO(ESPECIFIQUE),NINGUNO,CALLE,NINGUNO,,SN,,,,,COLONIA,LOMAS DE ATOYAC,,,,72490,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5945,14,2226435524,,,Fijo,18.95511,-98.27025774,2010-07
3539041,21114611122000391000000000U0,ESCUELA PRIMARIA JUSTO SIERRA,EL GOBIERNO,611122,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,MARGARITAS,CALLE,DALIAS,AVENIDA,BUGAMBILIAS,CALLE,DALIAS,201,,,,,,COLONIA,BUGAMBILIAS,,,,72580,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,086A,31,,,,Fijo,19.01166162,-98.21385188,2014-12
3512904,21114611122001503000000000U9,ESCUELA PRIMARIA JUSTO SIERRA TURNO MATUTINO,,611122,Escuelas de educación primaria del sector público,11 a 30 personas,PRIVADA,POPOCATEPETL,PRIVADA,IZTACCIHUATL,CALLE,RICARDO FLORES MAGON,CALLE,RICARDO FLORES MAGON,,SN,,,,,COLONIA,HEROES 5 DE MAYO SUR,,,,72495,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,6055,24,2223959588,,,Fijo,18.95431911,-98.24601863,2010-07
3447612,21114611122003083000000000U0,ESCUELA PRIMARIA LA GRAN TENOCHTITLAN,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,TLALOC,CALLE,TENOCHTITLAN,BOULEVARD,CAMINO AL BATAN,CALLE,TENOCHTITLAN,,SN,,,,,COLONIA,LOMAS DE SAN MIGUEL,,,,72573,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,4025,5,2222161560,,,Fijo,18.99522289,-98.1775024,2010-07
3456458,21114611122001043001000000U6,ESCUELA PRIMARIA LA HACIENDA DE GUELATAO,ESCUELA PRIMARIA LA HACIENDA DE GUELATAO,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,VISTA HERMOSA,CALLE,SAN MATEO,CALLE,HACIENDA DE LA HERRADURA,CALLE,NINGUNO,,SN,,,,,COLONIA,LA HACIENDA,,,,72570,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,821,38,2228922032,HACIENDAGUELATAO40@GMAIL.COM,,Fijo,19.00505899,-98.19275418,2010-07
3538720,21114611122002143002000000U3,ESCUELA PRIMARIA LAZARO CARDENAS,SECRETARIA DE EDUCACION PUBLICA SEP,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,PRINCIPAL,PRIVADA,NINGUNO,OTRO(ESPECIFIQUE),ARROYO,PRIVADA,NINGUNO,,SN,,,,,PUEBLO,SAN ANDRES AZUMIATLA,,,,72960,21,Puebla,114,Puebla,133,San Andrés Azumiatla                                                                                          ,5108,6,2211333382,,,Fijo,18.90160326,-98.25501937,2010-07
3276358,21114611122001523001000000U7,ESCUELA PRIMARIA LEONA VICARIO,SECRETARIA DE EDUCACION PUBLICA SEP,611122,Escuelas de educación primaria del sector público,6 a 10 personas,AVENIDA,5 PONIENTE,CALLE,9 SUR,CALLE,11 SUR,AVENIDA,7 PONIENTE,907,,,,,SN,COLONIA,CENTRO,,,,72000,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,501,23,,LEONAV21EPR0294L@OUTOKL.COM,,Fijo,19.04615334,-98.20598589,2010-07
3276780,21114611122001873000000000U6,ESCUELA PRIMARIA LIC BENITO JUAREZ NOCTURNO,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,INDEPENDENCIA,CALLE,CALLE DE LA PALMA,OTRO(ESPECIFIQUE),ARROYO,3,,,,,,LOCALIDAD,SAN MIGUEL CANOA,,,,72900,21,Puebla,114,Puebla,211,San Miguel Canoa                                                                                              ,944,6,2223171012,BENITOJUAREZNOC@HOTMAIL.COM,,Fijo,19.15056835,-98.10352147,2010-07
3276781,21114611122002763000000000U8,ESCUELA PRIMARIA LIC BENITO JUAREZ VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,INDEPENDENCIA,CALLE,CALLE DE LA PALMA,OTRO(ESPECIFIQUE),NINGUNO,3,,,,,,LOCALIDAD,SAN MIGUEL CANOA,,,,72900,21,Puebla,114,Puebla,211,San Miguel Canoa                                                                                              ,944,6,,BENITOVESP07T@GMAIL.COM,,Fijo,19.15056835,-98.10352147,2010-07
8811334,21114611122003943000000000U5,ESCUELA PRIMARIA LICBENITO JUAREZ VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,ANDADOR,NINGUNO,ANDADOR,1,BOULEVARD,XONACATEPEC,PROLONGACION,ADOLFO LOPEZ MATEOS,,SN,,,,,COLONIA,SAN MIGUEL XONACATEPEC,,,,72227,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5911,50,2224608216,BENITO.JUAREZ.V@HOTMAIL.COM,,Fijo,19.07912108,-98.10790325,2019-11
3259980,21114611122001933000000000U8,ESCUELA PRIMARIA LICENCIADO BENITO JUAREZ,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,36 A PONIENTE,AVENIDA,23 NORTE,CALLE,21 NORTE,AVENIDA,DE LA PEDRERA,,SN,,,,,COLONIA,LAS CUARTILLAS,,,,72050,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3506,23,2221342722,ESC.PRIM.LICBENITOJUAREZ@HOTMAIL.COM,,Fijo,19.06733674,-98.20339804,2010-07
3251472,21114611122001383000000000U6,ESCUELA PRIMARIA LICENCIADO BENITO JUAREZ,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,FRANCISCO I MADERO,CALLE,INDUSTRIA,CALLEJON,NINGUNO,PRIVADA,INDUSTRIA,37,,,,,,OTRO,SAN PABLO XOCHIMEHUACAN,,,,72104,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2584,14,,BJ21DPR0259G@HOTMAIL.COM,,Fijo,19.09195734,-98.19932975,2010-07
3514997,21114611122001673001000000U0,ESCUELA PRIMARIA LOS HEROES DE PUEBLA FRIDA KALO 21DPR3723H,SECRETARIA DE EDUCACION DE PUBLICA,611122,Escuelas de educación primaria del sector público,0 a 5 personas,CALLE,16 SUR,CALLE,115 ORIENTE,CALLE,115 A ORIENTE,CALLE,16 SUR,,SN,,,,,FRACCIONAMIENTO,LOS HEROES PUEBLA 2,,,,72590,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,6356,5,2223114241,,,Fijo,18.97401504,-98.21622463,2010-07
3432994,21114611122001693000000000U8,ESCUELA PRIMARIA MAESTRO RAUL ISIDRO BURGOS,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,PRIVADA,15 A SUR,AVENIDA,73 PONIENTE,AVENIDA,77 PONIENTE,CALLE,DIAGONAL 15 SUR,7500,,,,,,COLONIA,SAN JOSE MAYORAZGO,,,,72450,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1514,4,,,,Fijo,19.01127163,-98.23240521,2010-07
3433152,21114611122002553000000000U3,ESCUELA PRIMARIA MANUEL AVILA CAMACHO TURNO MATUTINO MATRICULA 210PR0255K,MTRO. JOEL LARA PACHECO,611122,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,INSURGENTES,CALLE,FRANCISCO JAVIER MINA,CALLE,VICENTE SUAREZ,AVENIDA,AVENIDA DEL TRABAJO,,SN,,,,,COLONIA,EL MAYORAZGO,,,,72456,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,836,18,2229857048,AVILAMATUTINA@GMAIL.COM,,Fijo,19.01816621,-98.22805439,2013-07
3256469,21114611122001173000000000U1,ESCUELA PRIMARIA MANUEL RIVADENDEYRA Y PALACIO,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,56 PONIENTE,CALLE,5 NORTE,CALLE,DIAGONAL BENITO JUAREZ,AVENIDA,62 PONIENTE,,SN,,,,,COLONIA,CUAHUTEMOC,,,,72243,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3510,1,,,,Fijo,19.06693926,-98.18887649,2010-07
3438510,21114611122001183002000000U0,ESCUELA PRIMARIA MANUEL RIVERA ANAYA TURNO MATUTINA,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,F ESCAMILLA,PRIVADA,F ESCAMILLA,CALLE,ANGEL PACHECO HUERTA,OTRO(ESPECIFIQUE),BARDA,,SN,,,,,COLONIA,MANUEL RIVERA ANAYA,,,,72309,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2368,7,,MANUERIVERAMATUTINO@GMAIL.COM,,Fijo,19.05314748,-98.15098938,2010-07
3512197,21114611122001303000000000U4,ESCUELA PRIMARIA MARIANO MATAMOROS,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,ADOLFO LOPEZ MATEOS,PROLONGACION,8 NORTE,CALLE,MORELOS,AVENIDA,PUEBLA,1,,,,,,PUEBLO,SAN PEDRO ZACACHIMALPA,,,,72960,21,Puebla,114,Puebla,232,San Pedro Zacachimalpa                                                                                        ,5659,25,2214285117,PRIM.MARIANO-174@HOTMAIL.COM,,Fijo,18.94593601,-98.1590521,2010-07
3475802,21114611122002183000000000U9,ESCUELA PRIMARIA MATUTINA BENITO JUAREZ,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,ANAHUAC,CALLE,BENITO JUAREZ,CALLE,FRANCISCO I. MADERO,CALLE,ANAHUAC,,SN,,,,,COLONIA,IGNACIO ROMERO VARGAS,,,,72120,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3313,29,,21DPR1661Y@SEPPUE.GOB.MX,,Fijo,19.08030184,-98.24434461,2010-07
